content_id,subject,from_skill,to_skill,to_chapter,source_type
4081,MATHEMATICS,,120,95,LEGACY_BANK
4082,MATHEMATICS,,120,95,LEGACY_BANK
4083,MATHEMATICS,,120,95,LEGACY_BANK
4084,MATHEMATICS,,120,95,LEGACY_BANK
4085,MATHEMATICS,,120,95,LEGACY_BANK
4086,MATHEMATICS,,120,95,LEGACY_BANK
4087,MATHEMATICS,,120,95,LEGACY_BANK
4088,MATHEMATICS,,120,95,LEGACY_BANK
4089,MATHEMATICS,,120,95,LEGACY_BANK
4090,MATHEMATICS,,120,95,LEGACY_BANK
4091,MATHEMATICS,,120,95,LEGACY_BANK
4092,MATHEMATICS,,120,95,LEGACY_BANK
4093,MATHEMATICS,,120,95,LEGACY_BANK
4094,MATHEMATICS,,120,95,LEGACY_BANK
4095,MATHEMATICS,,120,95,LEGACY_BANK
4096,MATHEMATICS,,121,96,LEGACY_BANK
2051,MATHEMATICS,,141,104,OFFICIAL_ARCHIVE
2079,FRENCH,,105,90,OFFICIAL_ARCHIVE
2080,FRENCH,,105,90,OFFICIAL_ARCHIVE
2081,FRENCH,,105,90,OFFICIAL_ARCHIVE
2082,FRENCH,,105,90,OFFICIAL_ARCHIVE
2083,FRENCH,,105,90,OFFICIAL_ARCHIVE
2084,FRENCH,,105,90,OFFICIAL_ARCHIVE
2085,FRENCH,,105,90,OFFICIAL_ARCHIVE
2086,FRENCH,,105,90,OFFICIAL_ARCHIVE
2087,FRENCH,,105,90,OFFICIAL_ARCHIVE
2088,FRENCH,,105,90,OFFICIAL_ARCHIVE
2089,FRENCH,,105,90,OFFICIAL_ARCHIVE
2090,FRENCH,,105,90,OFFICIAL_ARCHIVE
2091,FRENCH,,105,90,OFFICIAL_ARCHIVE
2092,FRENCH,,105,90,OFFICIAL_ARCHIVE
2093,FRENCH,,105,90,OFFICIAL_ARCHIVE
2094,FRENCH,,105,90,OFFICIAL_ARCHIVE
2095,FRENCH,,103,89,OFFICIAL_ARCHIVE
2096,FRENCH,,103,89,OFFICIAL_ARCHIVE
2097,FRENCH,,103,89,OFFICIAL_ARCHIVE
2098,FRENCH,,103,89,OFFICIAL_ARCHIVE
2099,FRENCH,,103,89,OFFICIAL_ARCHIVE
2100,FRENCH,,103,89,OFFICIAL_ARCHIVE
2101,FRENCH,,103,89,OFFICIAL_ARCHIVE
2102,FRENCH,,103,89,OFFICIAL_ARCHIVE
2103,FRENCH,,103,89,OFFICIAL_ARCHIVE
2104,FRENCH,,103,89,OFFICIAL_ARCHIVE
2105,FRENCH,,103,89,OFFICIAL_ARCHIVE
2106,FRENCH,,103,89,OFFICIAL_ARCHIVE
2107,FRENCH,,103,89,OFFICIAL_ARCHIVE
2108,FRENCH,,103,89,OFFICIAL_ARCHIVE
2121,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2139,MATHEMATICS,,141,104,OFFICIAL_ARCHIVE
2153,PHYSICS_CHEMISTRY,,250,151,OFFICIAL_ARCHIVE
2154,FRENCH,,103,89,OFFICIAL_ARCHIVE
2155,FRENCH,,103,89,OFFICIAL_ARCHIVE
2156,FRENCH,,103,89,OFFICIAL_ARCHIVE
2157,FRENCH,,103,89,OFFICIAL_ARCHIVE
2158,FRENCH,,103,89,OFFICIAL_ARCHIVE
2159,FRENCH,,103,89,OFFICIAL_ARCHIVE
2160,FRENCH,,103,89,OFFICIAL_ARCHIVE
2161,FRENCH,,103,89,OFFICIAL_ARCHIVE
2162,FRENCH,,103,89,OFFICIAL_ARCHIVE
2163,FRENCH,,103,89,OFFICIAL_ARCHIVE
2164,FRENCH,,103,89,OFFICIAL_ARCHIVE
2171,HISTORY,,181,119,OFFICIAL_ARCHIVE
2172,HISTORY,,181,119,OFFICIAL_ARCHIVE
2177,HISTORY,,199,126,OFFICIAL_ARCHIVE
2179,MATHEMATICS,,129,99,OFFICIAL_ARCHIVE
2180,MATHEMATICS,,129,99,OFFICIAL_ARCHIVE
2181,MATHEMATICS,,129,99,OFFICIAL_ARCHIVE
2183,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2187,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2190,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2191,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2198,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2200,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2202,HISTORY,,199,126,OFFICIAL_ARCHIVE
2203,HISTORY,,199,126,OFFICIAL_ARCHIVE
2204,HISTORY,,199,126,OFFICIAL_ARCHIVE
2205,HISTORY,,199,126,OFFICIAL_ARCHIVE
2206,HISTORY,,199,126,OFFICIAL_ARCHIVE
2207,HISTORY,,199,126,OFFICIAL_ARCHIVE
2215,FRENCH,,105,90,OFFICIAL_ARCHIVE
2223,MATHEMATICS,,121,96,OFFICIAL_ARCHIVE
2224,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2246,PHYSICS_CHEMISTRY,,250,151,OFFICIAL_ARCHIVE
2247,FRENCH,,105,90,OFFICIAL_ARCHIVE
2248,FRENCH,,105,90,OFFICIAL_ARCHIVE
2249,FRENCH,,105,90,OFFICIAL_ARCHIVE
2250,FRENCH,,105,90,OFFICIAL_ARCHIVE
2251,FRENCH,,105,90,OFFICIAL_ARCHIVE
2252,FRENCH,,105,90,OFFICIAL_ARCHIVE
2253,FRENCH,,105,90,OFFICIAL_ARCHIVE
2254,FRENCH,,105,90,OFFICIAL_ARCHIVE
2255,FRENCH,,105,90,OFFICIAL_ARCHIVE
2256,FRENCH,,105,90,OFFICIAL_ARCHIVE
2257,FRENCH,,105,90,OFFICIAL_ARCHIVE
2258,FRENCH,,105,90,OFFICIAL_ARCHIVE
2259,FRENCH,,105,90,OFFICIAL_ARCHIVE
2260,FRENCH,,105,90,OFFICIAL_ARCHIVE
2261,FRENCH,,105,90,OFFICIAL_ARCHIVE
2262,FRENCH,,105,90,OFFICIAL_ARCHIVE
2263,FRENCH,,105,90,OFFICIAL_ARCHIVE
2265,FRENCH,,105,90,OFFICIAL_ARCHIVE
2266,FRENCH,,105,90,OFFICIAL_ARCHIVE
2267,FRENCH,,105,90,OFFICIAL_ARCHIVE
2268,FRENCH,,105,90,OFFICIAL_ARCHIVE
2269,FRENCH,,105,90,OFFICIAL_ARCHIVE
2270,FRENCH,,105,90,OFFICIAL_ARCHIVE
2271,FRENCH,,105,90,OFFICIAL_ARCHIVE
2272,FRENCH,,105,90,OFFICIAL_ARCHIVE
2273,FRENCH,,105,90,OFFICIAL_ARCHIVE
2274,FRENCH,,89,83,OFFICIAL_ARCHIVE
2275,FRENCH,,89,83,OFFICIAL_ARCHIVE
2276,FRENCH,,89,83,OFFICIAL_ARCHIVE
2277,FRENCH,,89,83,OFFICIAL_ARCHIVE
2278,FRENCH,,105,90,OFFICIAL_ARCHIVE
2279,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2285,MATHEMATICS,,141,104,OFFICIAL_ARCHIVE
2290,MATHEMATICS,,141,104,OFFICIAL_ARCHIVE
2301,FRENCH,,103,89,OFFICIAL_ARCHIVE
2302,FRENCH,,103,89,OFFICIAL_ARCHIVE
2303,FRENCH,,103,89,OFFICIAL_ARCHIVE
2304,FRENCH,,103,89,OFFICIAL_ARCHIVE
2305,FRENCH,,103,89,OFFICIAL_ARCHIVE
2306,FRENCH,,103,89,OFFICIAL_ARCHIVE
2307,FRENCH,,103,89,OFFICIAL_ARCHIVE
2308,FRENCH,,103,89,OFFICIAL_ARCHIVE
2309,FRENCH,,89,83,OFFICIAL_ARCHIVE
2310,FRENCH,,103,89,OFFICIAL_ARCHIVE
2311,FRENCH,,103,89,OFFICIAL_ARCHIVE
2312,FRENCH,,103,89,OFFICIAL_ARCHIVE
2313,FRENCH,,103,89,OFFICIAL_ARCHIVE
2314,FRENCH,,103,89,OFFICIAL_ARCHIVE
2315,FRENCH,,103,89,OFFICIAL_ARCHIVE
2316,FRENCH,,103,89,OFFICIAL_ARCHIVE
2317,FRENCH,,103,89,OFFICIAL_ARCHIVE
2318,FRENCH,,105,90,OFFICIAL_ARCHIVE
2334,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2360,FRENCH,,84,81,OFFICIAL_ARCHIVE
2361,FRENCH,,105,90,OFFICIAL_ARCHIVE
2362,FRENCH,,105,90,OFFICIAL_ARCHIVE
2363,FRENCH,,105,90,OFFICIAL_ARCHIVE
2364,FRENCH,,105,90,OFFICIAL_ARCHIVE
2365,FRENCH,,105,90,OFFICIAL_ARCHIVE
2366,FRENCH,,105,90,OFFICIAL_ARCHIVE
2367,FRENCH,,105,90,OFFICIAL_ARCHIVE
2368,FRENCH,,105,90,OFFICIAL_ARCHIVE
2369,FRENCH,,105,90,OFFICIAL_ARCHIVE
2370,FRENCH,,105,90,OFFICIAL_ARCHIVE
2371,FRENCH,,89,83,OFFICIAL_ARCHIVE
2372,FRENCH,,89,83,OFFICIAL_ARCHIVE
2373,FRENCH,,89,83,OFFICIAL_ARCHIVE
2374,FRENCH,,89,83,OFFICIAL_ARCHIVE
2376,FRENCH,,89,83,OFFICIAL_ARCHIVE
2377,FRENCH,,89,83,OFFICIAL_ARCHIVE
2378,FRENCH,,89,83,OFFICIAL_ARCHIVE
2379,FRENCH,,89,83,OFFICIAL_ARCHIVE
2380,FRENCH,,103,89,OFFICIAL_ARCHIVE
2381,FRENCH,,103,89,OFFICIAL_ARCHIVE
2382,FRENCH,,103,89,OFFICIAL_ARCHIVE
2383,FRENCH,,103,89,OFFICIAL_ARCHIVE
2384,FRENCH,,103,89,OFFICIAL_ARCHIVE
2385,FRENCH,,103,89,OFFICIAL_ARCHIVE
2386,FRENCH,,103,89,OFFICIAL_ARCHIVE
2387,FRENCH,,103,89,OFFICIAL_ARCHIVE
2388,FRENCH,,103,89,OFFICIAL_ARCHIVE
2389,FRENCH,,103,89,OFFICIAL_ARCHIVE
2390,FRENCH,,103,89,OFFICIAL_ARCHIVE
2391,FRENCH,,103,89,OFFICIAL_ARCHIVE
2392,FRENCH,,103,89,OFFICIAL_ARCHIVE
2393,FRENCH,,105,90,OFFICIAL_ARCHIVE
2396,FRENCH,,105,90,OFFICIAL_ARCHIVE
2418,FRENCH,,105,90,OFFICIAL_ARCHIVE
2419,FRENCH,,105,90,OFFICIAL_ARCHIVE
2420,FRENCH,,105,90,OFFICIAL_ARCHIVE
2421,FRENCH,,105,90,OFFICIAL_ARCHIVE
2422,FRENCH,,105,90,OFFICIAL_ARCHIVE
2423,FRENCH,,105,90,OFFICIAL_ARCHIVE
2424,FRENCH,,105,90,OFFICIAL_ARCHIVE
2425,FRENCH,,105,90,OFFICIAL_ARCHIVE
2426,FRENCH,,105,90,OFFICIAL_ARCHIVE
2427,FRENCH,,105,90,OFFICIAL_ARCHIVE
2428,FRENCH,,105,90,OFFICIAL_ARCHIVE
2429,FRENCH,,105,90,OFFICIAL_ARCHIVE
2430,FRENCH,,105,90,OFFICIAL_ARCHIVE
2431,FRENCH,,105,90,OFFICIAL_ARCHIVE
2432,FRENCH,,105,90,OFFICIAL_ARCHIVE
2433,FRENCH,,105,90,OFFICIAL_ARCHIVE
2434,FRENCH,,105,90,OFFICIAL_ARCHIVE
2435,FRENCH,,105,90,OFFICIAL_ARCHIVE
2436,FRENCH,,105,90,OFFICIAL_ARCHIVE
2437,FRENCH,,105,90,OFFICIAL_ARCHIVE
2438,FRENCH,,105,90,OFFICIAL_ARCHIVE
2439,FRENCH,,105,90,OFFICIAL_ARCHIVE
2440,FRENCH,,105,90,OFFICIAL_ARCHIVE
2441,FRENCH,,105,90,OFFICIAL_ARCHIVE
2442,FRENCH,,105,90,OFFICIAL_ARCHIVE
2444,FRENCH,,89,83,OFFICIAL_ARCHIVE
2445,FRENCH,,89,83,OFFICIAL_ARCHIVE
2446,FRENCH,,89,83,OFFICIAL_ARCHIVE
2447,FRENCH,,89,83,OFFICIAL_ARCHIVE
2448,FRENCH,,89,83,OFFICIAL_ARCHIVE
2449,FRENCH,,89,83,OFFICIAL_ARCHIVE
2450,FRENCH,,105,90,OFFICIAL_ARCHIVE
2452,FRENCH,,103,89,OFFICIAL_ARCHIVE
2453,FRENCH,,103,89,OFFICIAL_ARCHIVE
2454,FRENCH,,103,89,OFFICIAL_ARCHIVE
2455,FRENCH,,103,89,OFFICIAL_ARCHIVE
2456,FRENCH,,103,89,OFFICIAL_ARCHIVE
2457,FRENCH,,103,89,OFFICIAL_ARCHIVE
2458,FRENCH,,103,89,OFFICIAL_ARCHIVE
2459,FRENCH,,103,89,OFFICIAL_ARCHIVE
2460,FRENCH,,103,89,OFFICIAL_ARCHIVE
2461,FRENCH,,103,89,OFFICIAL_ARCHIVE
2462,FRENCH,,103,89,OFFICIAL_ARCHIVE
2463,FRENCH,,103,89,OFFICIAL_ARCHIVE
2464,FRENCH,,103,89,OFFICIAL_ARCHIVE
2465,FRENCH,,103,89,OFFICIAL_ARCHIVE
2466,FRENCH,,103,89,OFFICIAL_ARCHIVE
2467,FRENCH,,103,89,OFFICIAL_ARCHIVE
2468,FRENCH,,103,89,OFFICIAL_ARCHIVE
2469,FRENCH,,103,89,OFFICIAL_ARCHIVE
2470,FRENCH,,103,89,OFFICIAL_ARCHIVE
2471,FRENCH,,103,89,OFFICIAL_ARCHIVE
2472,FRENCH,,103,89,OFFICIAL_ARCHIVE
2473,FRENCH,,103,89,OFFICIAL_ARCHIVE
2474,FRENCH,,103,89,OFFICIAL_ARCHIVE
2475,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2476,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2477,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2478,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2479,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2480,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2481,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2482,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2483,FRENCH,,103,89,OFFICIAL_ARCHIVE
2484,FRENCH,,103,89,OFFICIAL_ARCHIVE
2485,FRENCH,,103,89,OFFICIAL_ARCHIVE
2486,FRENCH,,103,89,OFFICIAL_ARCHIVE
2487,FRENCH,,103,89,OFFICIAL_ARCHIVE
2488,FRENCH,,103,89,OFFICIAL_ARCHIVE
2489,FRENCH,,103,89,OFFICIAL_ARCHIVE
2490,FRENCH,,103,89,OFFICIAL_ARCHIVE
2491,FRENCH,,103,89,OFFICIAL_ARCHIVE
2492,FRENCH,,103,89,OFFICIAL_ARCHIVE
2493,FRENCH,,103,89,OFFICIAL_ARCHIVE
2494,FRENCH,,103,89,OFFICIAL_ARCHIVE
2495,FRENCH,,103,89,OFFICIAL_ARCHIVE
2498,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2500,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2503,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2504,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2506,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2507,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2508,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2510,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2530,FRENCH,,105,90,OFFICIAL_ARCHIVE
2531,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2537,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2538,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2539,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2540,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2541,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2542,MATHEMATICS,,141,104,OFFICIAL_ARCHIVE
2544,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2558,FRENCH,,89,83,OFFICIAL_ARCHIVE
2559,FRENCH,,89,83,OFFICIAL_ARCHIVE
2560,FRENCH,,89,83,OFFICIAL_ARCHIVE
2561,FRENCH,,105,90,OFFICIAL_ARCHIVE
2562,FRENCH,,105,90,OFFICIAL_ARCHIVE
2563,FRENCH,,105,90,OFFICIAL_ARCHIVE
2564,FRENCH,,105,90,OFFICIAL_ARCHIVE
2565,FRENCH,,105,90,OFFICIAL_ARCHIVE
2566,FRENCH,,105,90,OFFICIAL_ARCHIVE
2567,FRENCH,,105,90,OFFICIAL_ARCHIVE
2568,FRENCH,,105,90,OFFICIAL_ARCHIVE
2569,FRENCH,,105,90,OFFICIAL_ARCHIVE
2570,FRENCH,,105,90,OFFICIAL_ARCHIVE
2571,FRENCH,,105,90,OFFICIAL_ARCHIVE
2572,FRENCH,,105,90,OFFICIAL_ARCHIVE
2573,FRENCH,,105,90,OFFICIAL_ARCHIVE
2574,FRENCH,,105,90,OFFICIAL_ARCHIVE
2575,FRENCH,,105,90,OFFICIAL_ARCHIVE
2576,PHYSICS_CHEMISTRY,,250,151,OFFICIAL_ARCHIVE
2577,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2579,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2616,FRENCH,,105,90,OFFICIAL_ARCHIVE
2617,FRENCH,,105,90,OFFICIAL_ARCHIVE
2618,FRENCH,,105,90,OFFICIAL_ARCHIVE
2619,FRENCH,,105,90,OFFICIAL_ARCHIVE
2620,FRENCH,,105,90,OFFICIAL_ARCHIVE
2621,FRENCH,,89,83,OFFICIAL_ARCHIVE
2622,FRENCH,,89,83,OFFICIAL_ARCHIVE
2623,FRENCH,,89,83,OFFICIAL_ARCHIVE
2624,FRENCH,,103,89,OFFICIAL_ARCHIVE
2625,FRENCH,,103,89,OFFICIAL_ARCHIVE
2626,FRENCH,,103,89,OFFICIAL_ARCHIVE
2627,FRENCH,,103,89,OFFICIAL_ARCHIVE
2628,FRENCH,,103,89,OFFICIAL_ARCHIVE
2629,FRENCH,,103,89,OFFICIAL_ARCHIVE
2630,FRENCH,,103,89,OFFICIAL_ARCHIVE
2631,FRENCH,,103,89,OFFICIAL_ARCHIVE
2632,FRENCH,,103,89,OFFICIAL_ARCHIVE
2633,FRENCH,,103,89,OFFICIAL_ARCHIVE
2634,FRENCH,,103,89,OFFICIAL_ARCHIVE
2635,FRENCH,,103,89,OFFICIAL_ARCHIVE
2636,FRENCH,,103,89,OFFICIAL_ARCHIVE
2637,FRENCH,,103,89,OFFICIAL_ARCHIVE
2638,FRENCH,,103,89,OFFICIAL_ARCHIVE
2639,FRENCH,,103,89,OFFICIAL_ARCHIVE
2641,MATHEMATICS,,170,116,OFFICIAL_ARCHIVE
2645,MATHEMATICS,,136,102,OFFICIAL_ARCHIVE
2647,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2652,MATHEMATICS,,124,97,OFFICIAL_ARCHIVE
2654,MATHEMATICS,,141,104,OFFICIAL_ARCHIVE
2660,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2665,MATHEMATICS,,136,102,OFFICIAL_ARCHIVE
2671,FRENCH,,105,90,OFFICIAL_ARCHIVE
2677,PHYSICS_CHEMISTRY,,256,154,OFFICIAL_ARCHIVE
2678,PHYSICS_CHEMISTRY,,256,154,OFFICIAL_ARCHIVE
2679,PHYSICS_CHEMISTRY,,250,151,OFFICIAL_ARCHIVE
2681,HISTORY,,181,119,OFFICIAL_ARCHIVE
2682,HISTORY,,181,119,OFFICIAL_ARCHIVE
2683,HISTORY,,181,119,OFFICIAL_ARCHIVE
2684,HISTORY,,181,119,OFFICIAL_ARCHIVE
2685,HISTORY,,181,119,OFFICIAL_ARCHIVE
2688,HISTORY,,189,122,OFFICIAL_ARCHIVE
2689,HISTORY,,189,122,OFFICIAL_ARCHIVE
2690,HISTORY,,189,122,OFFICIAL_ARCHIVE
2691,HISTORY,,189,122,OFFICIAL_ARCHIVE
2692,HISTORY,,189,122,OFFICIAL_ARCHIVE
2693,FRENCH,,105,90,OFFICIAL_ARCHIVE
2694,FRENCH,,105,90,OFFICIAL_ARCHIVE
2695,FRENCH,,105,90,OFFICIAL_ARCHIVE
2696,FRENCH,,105,90,OFFICIAL_ARCHIVE
2697,FRENCH,,105,90,OFFICIAL_ARCHIVE
2698,FRENCH,,105,90,OFFICIAL_ARCHIVE
2699,FRENCH,,105,90,OFFICIAL_ARCHIVE
2700,FRENCH,,105,90,OFFICIAL_ARCHIVE
2701,FRENCH,,105,90,OFFICIAL_ARCHIVE
2702,FRENCH,,105,90,OFFICIAL_ARCHIVE
2703,FRENCH,,105,90,OFFICIAL_ARCHIVE
2704,FRENCH,,105,90,OFFICIAL_ARCHIVE
2705,FRENCH,,105,90,OFFICIAL_ARCHIVE
2706,FRENCH,,105,90,OFFICIAL_ARCHIVE
2707,FRENCH,,105,90,OFFICIAL_ARCHIVE
2708,FRENCH,,105,90,OFFICIAL_ARCHIVE
2709,FRENCH,,105,90,OFFICIAL_ARCHIVE
2710,FRENCH,,105,90,OFFICIAL_ARCHIVE
2711,FRENCH,,105,90,OFFICIAL_ARCHIVE
2712,FRENCH,,105,90,OFFICIAL_ARCHIVE
2713,FRENCH,,105,90,OFFICIAL_ARCHIVE
2714,FRENCH,,105,90,OFFICIAL_ARCHIVE
2715,FRENCH,,105,90,OFFICIAL_ARCHIVE
2716,FRENCH,,105,90,OFFICIAL_ARCHIVE
2717,FRENCH,,105,90,OFFICIAL_ARCHIVE
2718,FRENCH,,105,90,OFFICIAL_ARCHIVE
2719,FRENCH,,105,90,OFFICIAL_ARCHIVE
2720,FRENCH,,105,90,OFFICIAL_ARCHIVE
2721,FRENCH,,105,90,OFFICIAL_ARCHIVE
2722,FRENCH,,105,90,OFFICIAL_ARCHIVE
2723,FRENCH,,105,90,OFFICIAL_ARCHIVE
2724,FRENCH,,105,90,OFFICIAL_ARCHIVE
2725,FRENCH,,105,90,OFFICIAL_ARCHIVE
2726,FRENCH,,105,90,OFFICIAL_ARCHIVE
2727,FRENCH,,105,90,OFFICIAL_ARCHIVE
2728,FRENCH,,105,90,OFFICIAL_ARCHIVE
2729,FRENCH,,105,90,OFFICIAL_ARCHIVE
2730,FRENCH,,105,90,OFFICIAL_ARCHIVE
2731,FRENCH,,105,90,OFFICIAL_ARCHIVE
2732,FRENCH,,105,90,OFFICIAL_ARCHIVE
2733,FRENCH,,105,90,OFFICIAL_ARCHIVE
2735,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2736,MATHEMATICS,,124,97,OFFICIAL_ARCHIVE
2739,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2743,MATHEMATICS,,141,104,OFFICIAL_ARCHIVE
2745,MATHEMATICS,,141,104,OFFICIAL_ARCHIVE
2747,MATHEMATICS,,141,104,OFFICIAL_ARCHIVE
2750,MATHEMATICS,,141,104,OFFICIAL_ARCHIVE
2751,MATHEMATICS,,141,104,OFFICIAL_ARCHIVE
2762,FRENCH,,89,83,OFFICIAL_ARCHIVE
2763,FRENCH,,89,83,OFFICIAL_ARCHIVE
2764,FRENCH,,89,83,OFFICIAL_ARCHIVE
2765,FRENCH,,89,83,OFFICIAL_ARCHIVE
2766,FRENCH,,89,83,OFFICIAL_ARCHIVE
2767,FRENCH,,89,83,OFFICIAL_ARCHIVE
2768,FRENCH,,89,83,OFFICIAL_ARCHIVE
2769,FRENCH,,89,83,OFFICIAL_ARCHIVE
2770,FRENCH,,89,83,OFFICIAL_ARCHIVE
2771,FRENCH,,89,83,OFFICIAL_ARCHIVE
2772,FRENCH,,89,83,OFFICIAL_ARCHIVE
2773,FRENCH,,89,83,OFFICIAL_ARCHIVE
2774,FRENCH,,89,83,OFFICIAL_ARCHIVE
2775,FRENCH,,89,83,OFFICIAL_ARCHIVE
2776,FRENCH,,89,83,OFFICIAL_ARCHIVE
2777,FRENCH,,89,83,OFFICIAL_ARCHIVE
2778,FRENCH,,89,83,OFFICIAL_ARCHIVE
2784,HISTORY,,199,126,OFFICIAL_ARCHIVE
2785,HISTORY,,199,126,OFFICIAL_ARCHIVE
2786,HISTORY,,199,126,OFFICIAL_ARCHIVE
2787,HISTORY,,199,126,OFFICIAL_ARCHIVE
2788,HISTORY,,199,126,OFFICIAL_ARCHIVE
2789,HISTORY,,199,126,OFFICIAL_ARCHIVE
2790,HISTORY,,199,126,OFFICIAL_ARCHIVE
2791,HISTORY,,199,126,OFFICIAL_ARCHIVE
2792,HISTORY,,181,119,OFFICIAL_ARCHIVE
2793,HISTORY,,189,122,OFFICIAL_ARCHIVE
2794,PHYSICS_CHEMISTRY,,256,154,OFFICIAL_ARCHIVE
2800,HISTORY,,199,126,OFFICIAL_ARCHIVE
2807,PHYSICS_CHEMISTRY,,250,151,OFFICIAL_ARCHIVE
2813,HISTORY,,199,126,OFFICIAL_ARCHIVE
2822,HISTORY,,199,126,OFFICIAL_ARCHIVE
2823,HISTORY,,199,126,OFFICIAL_ARCHIVE
2824,HISTORY,,199,126,OFFICIAL_ARCHIVE
2827,HISTORY,,199,126,OFFICIAL_ARCHIVE
2828,HISTORY,,199,126,OFFICIAL_ARCHIVE
2829,HISTORY,,199,126,OFFICIAL_ARCHIVE
2830,HISTORY,,199,126,OFFICIAL_ARCHIVE
2831,HISTORY,,199,126,OFFICIAL_ARCHIVE
2832,HISTORY,,199,126,OFFICIAL_ARCHIVE
2833,HISTORY,,199,126,OFFICIAL_ARCHIVE
2834,HISTORY,,199,126,OFFICIAL_ARCHIVE
2835,HISTORY,,199,126,OFFICIAL_ARCHIVE
2836,HISTORY,,199,126,OFFICIAL_ARCHIVE
2872,HISTORY,,199,126,OFFICIAL_ARCHIVE
2880,HISTORY,,199,126,OFFICIAL_ARCHIVE
2881,PHYSICS_CHEMISTRY,,250,151,OFFICIAL_ARCHIVE
2882,HISTORY,,181,119,OFFICIAL_ARCHIVE
2883,HISTORY,,181,119,OFFICIAL_ARCHIVE
2884,HISTORY,,181,119,OFFICIAL_ARCHIVE
2885,HISTORY,,181,119,OFFICIAL_ARCHIVE
2886,HISTORY,,181,119,OFFICIAL_ARCHIVE
2910,HISTORY,,181,119,OFFICIAL_ARCHIVE
2911,HISTORY,,181,119,OFFICIAL_ARCHIVE
2912,HISTORY,,181,119,OFFICIAL_ARCHIVE
2913,HISTORY,,181,119,OFFICIAL_ARCHIVE
2914,HISTORY,,181,119,OFFICIAL_ARCHIVE
2923,HISTORY,,181,119,OFFICIAL_ARCHIVE
2924,FRENCH,,105,90,OFFICIAL_ARCHIVE
2931,HISTORY,,199,126,OFFICIAL_ARCHIVE
2932,HISTORY,,199,126,OFFICIAL_ARCHIVE
2933,HISTORY,,199,126,OFFICIAL_ARCHIVE
2934,HISTORY,,199,126,OFFICIAL_ARCHIVE
2935,HISTORY,,189,122,OFFICIAL_ARCHIVE
2940,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2941,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2942,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2943,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2944,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2945,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2947,FRENCH,,103,89,OFFICIAL_ARCHIVE
2948,FRENCH,,103,89,OFFICIAL_ARCHIVE
2949,FRENCH,,103,89,OFFICIAL_ARCHIVE
2950,FRENCH,,103,89,OFFICIAL_ARCHIVE
2951,FRENCH,,103,89,OFFICIAL_ARCHIVE
2952,FRENCH,,103,89,OFFICIAL_ARCHIVE
2953,FRENCH,,103,89,OFFICIAL_ARCHIVE
2954,FRENCH,,103,89,OFFICIAL_ARCHIVE
2955,FRENCH,,103,89,OFFICIAL_ARCHIVE
